No.,Time,Source,Destination,Protocol,Length,Info
171,0.4292923,10.0.1.2,10.0.1.3,TCP,74,33191  >  82 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992779 TSecr=0 WS=128
172,0.4294052,10.0.1.3,10.0.1.2,TCP,54,"82  >  33191 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
173,0.429717,10.0.1.2,10.0.1.3,TCP,74,38643  >  88 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992779 TSecr=0 WS=128
174,0.4298852,10.0.1.3,10.0.1.2,TCP,54,"88  >  38643 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
175,0.430193,10.0.1.2,10.0.1.3,TCP,74,33013  >  90 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992780 TSecr=0 WS=128
176,0.4303295,10.0.1.3,10.0.1.2,TCP,54,"90  >  33013 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
177,0.4309667,10.0.1.2,10.0.1.3,TCP,74,44771  >  87 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992780 TSecr=0 WS=128
178,0.4311251,10.0.1.3,10.0.1.2,TCP,54,"87  >  44771 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
179,0.4313934,10.0.1.2,10.0.1.3,TCP,74,38819  >  89 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992781 TSecr=0 WS=128
180,0.4315312,10.0.1.3,10.0.1.2,TCP,54,"89  >  38819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
181,0.4318377,10.0.1.2,10.0.1.3,TCP,74,37505  >  83 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992781 TSecr=0 WS=128
182,0.4319478,10.0.1.3,10.0.1.2,TCP,54,"83  >  37505 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
183,0.4384915,10.0.1.2,10.0.1.3,TCP,74,34291  >  91 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992788 TSecr=0 WS=128
184,0.4387948,10.0.1.3,10.0.1.2,TCP,54,"91  >  34291 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
185,0.4389219,10.0.1.2,10.0.1.3,TCP,74,35271  >  94 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992788 TSecr=0 WS=128
186,0.43913,10.0.1.3,10.0.1.2,TCP,54,"94  >  35271 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
187,0.4396251,10.0.1.2,10.0.1.3,TCP,74,35995  >  95 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992789 TSecr=0 WS=128
188,0.4398524,10.0.1.3,10.0.1.2,TCP,54,"95  >  35995 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
189,0.4400396,10.0.1.2,10.0.1.3,TCP,74,44357  >  97 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992789 TSecr=0 WS=128
190,0.4402607,10.0.1.3,10.0.1.2,TCP,54,"97  >  44357 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
191,0.4404497,10.0.1.2,10.0.1.3,TCP,74,35905  >  99 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992790 TSecr=0 WS=128
192,0.4406208,10.0.1.3,10.0.1.2,TCP,54,"99  >  35905 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
193,0.4411886,10.0.1.2,10.0.1.3,TCP,74,45349  >  100 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992791 TSecr=0 WS=128
194,0.4414186,10.0.1.3,10.0.1.2,TCP,54,"100  >  45349 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
195,0.441594,10.0.1.2,10.0.1.3,TCP,74,44717  >  92 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992791 TSecr=0 WS=128
196,0.4417611,10.0.1.3,10.0.1.2,TCP,54,"92  >  44717 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
197,0.4433618,10.0.1.2,10.0.1.3,TCP,74,43941  >  96 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992793 TSecr=0 WS=128
198,0.4433882,10.0.1.2,10.0.1.3,TCP,74,33705  >  93 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992793 TSecr=0 WS=128
199,0.4436003,10.0.1.3,10.0.1.2,TCP,54,"96  >  43941 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
200,0.4436073,10.0.1.3,10.0.1.2,TCP,54,"93  >  33705 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
201,0.4441903,10.0.1.2,10.0.1.3,TCP,74,36509  >  98 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992794 TSecr=0 WS=128
202,0.44437,10.0.1.3,10.0.1.2,TCP,54,"98  >  36509 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
203,0.4507528,10.0.1.2,10.0.1.3,TCP,74,45875  >  103 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992800 TSecr=0 WS=128
204,0.4507803,10.0.1.2,10.0.1.3,TCP,74,44889  >  101 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992800 TSecr=0 WS=128
205,0.4511537,10.0.1.2,10.0.1.3,TCP,74,45085  >  104 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992801 TSecr=0 WS=128
206,0.4511782,10.0.1.3,10.0.1.2,TCP,54,"103  >  45875 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
207,0.4511898,10.0.1.3,10.0.1.2,TCP,54,"101  >  44889 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
208,0.451236,10.0.1.3,10.0.1.2,TCP,54,"104  >  45085 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
209,0.4515541,10.0.1.2,10.0.1.3,TCP,74,33635  >  105 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992801 TSecr=0 WS=128
210,0.4517256,10.0.1.3,10.0.1.2,TCP,54,"105  >  33635 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
211,0.452621,10.0.1.2,10.0.1.3,TCP,74,42605  >  102 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992802 TSecr=0 WS=128
212,0.4528314,10.0.1.3,10.0.1.2,TCP,54,"102  >  42605 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
213,0.4530457,10.0.1.2,10.0.1.3,TCP,74,42677  >  106 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992802 TSecr=0 WS=128
214,0.4532366,10.0.1.3,10.0.1.2,TCP,54,"106  >  42677 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
215,0.4534562,10.0.1.2,10.0.1.3,TCP,74,41393  >  108 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992803 TSecr=0 WS=128
216,0.4536784,10.0.1.3,10.0.1.2,TCP,54,"108  >  41393 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
217,0.4538703,10.0.1.2,10.0.1.3,TCP,74,39723  >  107 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992803 TSecr=0 WS=128
218,0.4543124,10.0.1.3,10.0.1.2,TCP,54,"107  >  39723 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
219,0.4545764,10.0.1.2,10.0.1.3,TCP,74,39729  >  109 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992804 TSecr=0 WS=128
220,0.45527,10.0.1.3,10.0.1.2,TCP,54,"109  >  39729 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
221,0.4553659,10.0.1.2,10.0.1.3,TCP,74,43589  >  110 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992805 TSecr=0 WS=128
222,0.4555499,10.0.1.3,10.0.1.2,TCP,54,"110  >  43589 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
223,0.4605472,10.0.1.2,10.0.1.3,TCP,74,41083  >  113 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992810 TSecr=0 WS=128
224,0.4609171,10.0.1.2,10.0.1.3,TCP,74,45075  >  111 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992810 TSecr=0 WS=128
225,0.4609353,10.0.1.3,10.0.1.2,TCP,54,"113  >  41083 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
226,0.4610144,10.0.1.3,10.0.1.2,TCP,54,"111  >  45075 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
227,0.4612931,10.0.1.2,10.0.1.3,TCP,74,35029  >  114 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992811 TSecr=0 WS=128
228,0.4614823,10.0.1.3,10.0.1.2,TCP,54,"114  >  35029 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
229,0.4620229,10.0.1.2,10.0.1.3,TCP,74,44967  >  112 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992811 TSecr=0 WS=128
230,0.4622531,10.0.1.3,10.0.1.2,TCP,54,"112  >  44967 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
231,0.4624762,10.0.1.2,10.0.1.3,TCP,74,35639  >  115 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992812 TSecr=0 WS=128
232,0.4635386,10.0.1.2,10.0.1.3,TCP,74,37403  >  120 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992813 TSecr=0 WS=128
233,0.4635657,10.0.1.2,10.0.1.3,TCP,74,39365  >  116 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992813 TSecr=0 WS=128
234,0.4638902,10.0.1.3,10.0.1.2,TCP,54,"115  >  35639 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
235,0.4638979,10.0.1.3,10.0.1.2,TCP,54,"120  >  37403 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
236,0.4638981,10.0.1.3,10.0.1.2,TCP,54,"116  >  39365 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
237,0.4640883,10.0.1.2,10.0.1.3,TCP,74,42299  >  118 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992813 TSecr=0 WS=128
238,0.464505,10.0.1.2,10.0.1.3,TCP,74,43769  >  119 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992814 TSecr=0 WS=128
239,0.4648128,10.0.1.2,10.0.1.3,TCP,74,40547  >  117 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992814 TSecr=0 WS=128
240,0.4650844,10.0.1.3,10.0.1.2,TCP,54,"118  >  42299 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
241,0.4650846,10.0.1.3,10.0.1.2,TCP,54,"119  >  43769 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
242,0.4650847,10.0.1.3,10.0.1.2,TCP,54,"117  >  40547 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
243,0.4713009,10.0.1.2,10.0.1.3,TCP,74,42799  >  121 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992821 TSecr=0 WS=128
244,0.4723188,10.0.1.3,10.0.1.2,TCP,54,"121  >  42799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
245,0.4724315,10.0.1.2,10.0.1.3,TCP,74,43557  >  129 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992822 TSecr=0 WS=128
246,0.472451,10.0.1.2,10.0.1.3,TCP,74,44515  >  123 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992822 TSecr=0 WS=128
247,0.4725936,10.0.1.3,10.0.1.2,TCP,54,"123  >  44515 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
248,0.4725938,10.0.1.3,10.0.1.2,TCP,54,"129  >  43557 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
249,0.4728502,10.0.1.2,10.0.1.3,TCP,74,41369  >  127 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992822 TSecr=0 WS=128
250,0.4731834,10.0.1.2,10.0.1.3,TCP,74,41343  >  128 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992823 TSecr=0 WS=128
251,0.473292,10.0.1.3,10.0.1.2,TCP,54,"128  >  41343 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
252,0.4732922,10.0.1.3,10.0.1.2,TCP,54,"127  >  41369 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
253,0.4736811,10.0.1.2,10.0.1.3,TCP,74,34407  >  125 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992823 TSecr=0 WS=128
254,0.4742557,10.0.1.3,10.0.1.2,TCP,54,"125  >  34407 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
255,0.4743121,10.0.1.2,10.0.1.3,TCP,74,39255  >  122 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992824 TSecr=0 WS=128
256,0.4744045,10.0.1.3,10.0.1.2,TCP,54,"122  >  39255 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
257,0.4748188,10.0.1.2,10.0.1.3,TCP,74,35749  >  130 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992824 TSecr=0 WS=128
258,0.474929,10.0.1.3,10.0.1.2,TCP,54,"130  >  35749 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
259,0.4752347,10.0.1.2,10.0.1.3,TCP,74,40157  >  124 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992825 TSecr=0 WS=128
260,0.4758606,10.0.1.2,10.0.1.3,TCP,74,44589  >  126 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992825 TSecr=0 WS=128
261,0.4759853,10.0.1.3,10.0.1.2,TCP,54,"126  >  44589 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
262,0.4759855,10.0.1.3,10.0.1.2,TCP,54,"124  >  40157 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
263,0.4813921,10.0.1.2,10.0.1.3,TCP,74,41963  >  140 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992831 TSecr=0 WS=128
264,0.4817443,10.0.1.3,10.0.1.2,TCP,54,"140  >  41963 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
265,0.4823066,10.0.1.2,10.0.1.3,TCP,74,40335  >  131 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992832 TSecr=0 WS=128
266,0.4826565,10.0.1.2,10.0.1.3,TCP,74,43355  >  133 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992832 TSecr=0 WS=128
267,0.4828519,10.0.1.3,10.0.1.2,TCP,54,"131  >  40335 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
268,0.4828521,10.0.1.3,10.0.1.2,TCP,54,"133  >  43355 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
269,0.4830812,10.0.1.2,10.0.1.3,TCP,74,36227  >  135 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992832 TSecr=0 WS=128
270,0.4833422,10.0.1.3,10.0.1.2,TCP,74,"135  >  36227 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=117303 TSecr=3296992832"
271,0.483372,10.0.1.2,10.0.1.3,TCP,66,36227  >  135 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3296992833 TSecr=117303
272,0.4835113,10.0.1.2,10.0.1.3,TCP,74,40399  >  137 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992833 TSecr=0 WS=128
273,0.4837754,10.0.1.3,10.0.1.2,TCP,54,"137  >  40399 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
274,0.4847119,10.0.1.2,10.0.1.3,TCP,74,43213  >  132 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992834 TSecr=0 WS=128
275,0.4847345,10.0.1.2,10.0.1.3,TCP,74,38021  >  138 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992834 TSecr=0 WS=128
276,0.4857428,10.0.1.2,10.0.1.3,TCP,74,41849  >  139 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992835 TSecr=0 WS=128
277,0.4857632,10.0.1.2,10.0.1.3,TCP,74,44101  >  134 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992835 TSecr=0 WS=128
278,0.4860909,10.0.1.2,10.0.1.3,TCP,74,41345  >  136 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992835 TSecr=0 WS=128
279,0.4865677,10.0.1.3,10.0.1.2,TCP,54,"138  >  38021 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
280,0.4865656,10.0.1.3,10.0.1.2,TCP,54,"132  >  43213 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
281,0.486568,10.0.1.3,10.0.1.2,TCP,74,"139  >  41849 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=117303 TSecr=3296992835"
282,0.4865681,10.0.1.3,10.0.1.2,TCP,54,"134  >  44101 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
283,0.4865682,10.0.1.3,10.0.1.2,TCP,54,"136  >  41345 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
284,0.4866121,10.0.1.2,10.0.1.3,TCP,66,41849  >  139 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3296992836 TSecr=117303
285,0.4896214,10.0.1.2,10.0.1.3,TCP,66,"41849  >  139 [FIN, ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3296992839 TSecr=117303"
286,0.4900193,10.0.1.3,10.0.1.2,TCP,66,"139  >  41849 [FIN, ACK] Seq=1 Ack=2 Win=131584 Len=0 TSval=117304 TSecr=3296992839"
287,0.4900578,10.0.1.2,10.0.1.3,TCP,66,41849  >  139 [ACK] Seq=2 Ack=2 Win=32128 Len=0 TSval=3296992839 TSecr=117304
288,0.4924935,10.0.1.2,10.0.1.3,TCP,66,"36227  >  135 [FIN, ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3296992842 TSecr=117303"
289,0.4929002,10.0.1.3,10.0.1.2,TCP,66,135  >  36227 [ACK] Seq=1 Ack=2 Win=131584 Len=0 TSval=117304 TSecr=3296992842
290,0.4929005,10.0.1.3,10.0.1.2,TCP,66,"135  >  36227 [FIN, ACK] Seq=1 Ack=2 Win=131584 Len=0 TSval=117304 TSecr=3296992842"
291,0.492945,10.0.1.2,10.0.1.3,TCP,66,36227  >  135 [ACK] Seq=2 Ack=2 Win=32128 Len=0 TSval=3296992842 TSecr=117304
292,0.523745,10.0.1.2,10.0.1.3,TCP,74,36613  >  142 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992873 TSecr=0 WS=128
293,0.5240033,10.0.1.3,10.0.1.2,TCP,54,"142  >  36613 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
294,0.5244656,10.0.1.2,10.0.1.3,TCP,74,38281  >  144 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992874 TSecr=0 WS=128
295,0.5244912,10.0.1.2,10.0.1.3,TCP,74,38941  >  143 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992874 TSecr=0 WS=128
296,0.5248361,10.0.1.2,10.0.1.3,TCP,74,36679  >  147 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992874 TSecr=0 WS=128
297,0.5255667,10.0.1.2,10.0.1.3,TCP,74,39077  >  146 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992875 TSecr=0 WS=128
298,0.5259023,10.0.1.2,10.0.1.3,TCP,74,33537  >  148 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992875 TSecr=0 WS=128
299,0.5261796,10.0.1.3,10.0.1.2,TCP,54,"144  >  38281 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
300,0.5261803,10.0.1.3,10.0.1.2,TCP,54,"143  >  38941 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
301,0.5261805,10.0.1.3,10.0.1.2,TCP,54,"148  >  33537 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
302,0.5263647,10.0.1.3,10.0.1.2,TCP,54,"147  >  36679 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
303,0.5263649,10.0.1.3,10.0.1.2,TCP,54,"146  >  39077 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
304,0.5269216,10.0.1.2,10.0.1.3,TCP,74,43241  >  145 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992876 TSecr=0 WS=128
305,0.5271113,10.0.1.3,10.0.1.2,TCP,54,"145  >  43241 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
306,0.5277868,10.0.1.2,10.0.1.3,TCP,74,41423  >  149 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992877 TSecr=0 WS=128
307,0.5286965,10.0.1.2,10.0.1.3,TCP,74,46309  >  150 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992878 TSecr=0 WS=128
308,0.5290839,10.0.1.3,10.0.1.2,TCP,54,"150  >  46309 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
309,0.5290843,10.0.1.3,10.0.1.2,TCP,54,"149  >  41423 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
310,0.5295378,10.0.1.2,10.0.1.3,TCP,74,43787  >  141 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992879 TSecr=0 WS=128
311,0.5297233,10.0.1.3,10.0.1.2,TCP,54,"141  >  43787 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
312,0.5356567,10.0.1.2,10.0.1.3,TCP,74,34353  >  151 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992885 TSecr=0 WS=128
313,0.5359427,10.0.1.3,10.0.1.2,TCP,54,"151  >  34353 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
314,0.5361833,10.0.1.2,10.0.1.3,TCP,74,44925  >  152 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992886 TSecr=0 WS=128
315,0.5363138,10.0.1.3,10.0.1.2,TCP,54,"152  >  44925 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
316,0.5365921,10.0.1.2,10.0.1.3,TCP,74,45913  >  155 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992886 TSecr=0 WS=128
317,0.5367078,10.0.1.3,10.0.1.2,TCP,54,"155  >  45913 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
318,0.537288,10.0.1.2,10.0.1.3,TCP,74,33273  >  157 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992887 TSecr=0 WS=128
319,0.5375002,10.0.1.3,10.0.1.2,TCP,54,"157  >  33273 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
320,0.5377049,10.0.1.2,10.0.1.3,TCP,74,40627  >  158 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992887 TSecr=0 WS=128
321,0.537872,10.0.1.3,10.0.1.2,TCP,54,"158  >  40627 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
322,0.538582,10.0.1.2,10.0.1.3,TCP,74,45287  >  153 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992888 TSecr=0 WS=128
323,0.5386037,10.0.1.2,10.0.1.3,TCP,74,45371  >  159 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992888 TSecr=0 WS=128
324,0.5387602,10.0.1.3,10.0.1.2,TCP,54,"153  >  45287 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
325,0.5387821,10.0.1.3,10.0.1.2,TCP,54,"159  >  45371 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
326,0.5393565,10.0.1.2,10.0.1.3,TCP,74,38149  >  156 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992889 TSecr=0 WS=128
327,0.5395028,10.0.1.3,10.0.1.2,TCP,54,"156  >  38149 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
328,0.5398081,10.0.1.2,10.0.1.3,TCP,74,35689  >  160 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992889 TSecr=0 WS=128
329,0.5399488,10.0.1.3,10.0.1.2,TCP,54,"160  >  35689 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
330,0.5402567,10.0.1.2,10.0.1.3,TCP,74,45607  >  154 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992890 TSecr=0 WS=128
331,0.5403994,10.0.1.3,10.0.1.2,TCP,54,"154  >  45607 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
332,0.5470057,10.0.1.2,10.0.1.3,TCP,74,39647  >  170 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992896 TSecr=0 WS=128
333,0.5472947,10.0.1.3,10.0.1.2,TCP,54,"170  >  39647 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
334,0.5474151,10.0.1.2,10.0.1.3,TCP,74,43605  >  161 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992897 TSecr=0 WS=128
335,0.5475631,10.0.1.3,10.0.1.2,TCP,54,"161  >  43605 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
336,0.548089,10.0.1.2,10.0.1.3,TCP,74,36241  >  162 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3296992897 TSecr=0 WS=128
337,0.5482437,10.0.1.3,10.0.1.2,TCP,54,"162  >  36241 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
